"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000310","regulation of NMDA receptor activity","1/6","13/28905",0.0769230769230769,370.576923076923,19.2044073988874,0.00269569567264938,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0010739","positive regulation of protein kinase A signaling","1/6","15/28905",0.0666666666666667,321.166666666667,17.8715065671384,0.00310988008582402,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0099151","regulation of postsynaptic density assembly","1/6","15/28905",0.0666666666666667,321.166666666667,17.8715065671384,0.00310988008582402,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission","1/6","15/28905",0.0666666666666667,321.166666666667,17.8715065671384,0.00310988008582402,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0007638","mechanosensory behavior","1/6","16/28905",0.0625,301.09375,17.3007081271128,0.00331691853232774,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0021681","cerebellar granular layer development","1/6","16/28905",0.0625,301.09375,17.3007081271128,0.00331691853232774,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0098693","regulation of synaptic vesicle cycle","1/6","17/28905",0.0588235294117647,283.382352941176,16.7809470715811,0.0035239211453918,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0060134","prepulse inhibition","1/6","18/28905",0.0555555555555556,267.638888888889,16.3050342238221,0.00373088792997767,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:1905874","regulation of postsynaptic density organization","1/6","19/28905",0.0526315789473684,253.552631578947,15.8671229571415,0.0039378188910475,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0032230","positive regulation of synaptic transmission, GABAergic","1/6","20/28905",0.05,240.875,15.462403121455,0.00414471403356143,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0097091","synaptic vesicle clustering","1/6","20/28905",0.05,240.875,15.462403121455,0.00414471403356143,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0099150","regulation of postsynaptic specialization assembly","1/6","20/28905",0.05,240.875,15.462403121455,0.00414471403356143,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:1904889","regulation of excitatory synapse assembly","1/6","20/28905",0.05,240.875,15.462403121455,0.00414471403356143,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0071625","vocalization behavior","1/6","22/28905",0.0454545454545455,218.977272727273,14.7371870831073,0.00455839688276138,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0072578","neurotransmitter-gated ion channel clustering","1/6","22/28905",0.0454545454545455,218.977272727273,14.7371870831073,0.00455839688276138,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0090128","regulation of synapse maturation","1/6","23/28905",0.0434782608695652,209.45652173913,14.41049719089,0.00476518459936637,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:2000311","regulation of AMPA receptor activity","1/6","23/28905",0.0434782608695652,209.45652173913,14.41049719089,0.00476518459936637,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0007625","grooming behavior","1/6","24/28905",0.0416666666666667,200.729166666667,14.1043861493845,0.00497193651725314,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:0010738","regulation of protein kinase A signaling","1/6","25/28905",0.04,192.7,13.8167759346046,0.00517865264137951,0.0296154197928891,0.00596226455421983,"Nrxn1",1
"GO:1902410","mitotic cytokinetic process","1/6","25/28905",0.04,192.7,13.8167759346046,0.00517865264137951,0.0296154197928891,0.00596226455421983,"Iqgap2",1
"GO:0097107","postsynaptic density assembly","1/6","27/28905",0.037037037037037,178.425925925926,13.2901106983588,0.00559197752818186,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:1905962","glutamatergic neuron differentiation","1/6","27/28905",0.037037037037037,178.425925925926,13.2901106983588,0.00559197752818186,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0010996","response to auditory stimulus","1/6","29/28905",0.0344827586206897,166.120689655172,12.8187349612469,0.00600515929942713,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0007274","neuromuscular synaptic transmission","1/6","31/28905",0.032258064516129,155.403225806452,12.3935845021296,0.00641819799476184,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0021533","cell differentiation in hindbrain","1/6","31/28905",0.032258064516129,155.403225806452,12.3935845021296,0.00641819799476184,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0099558","maintenance of synapse structure","1/6","31/28905",0.032258064516129,155.403225806452,12.3935845021296,0.00641819799476184,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0021697","cerebellar cortex formation","1/6","33/28905",0.0303030303030303,145.984848484848,12.0075484153321,0.00683109365382473,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","1/6","35/28905",0.0285714285714286,137.642857142857,11.6549591734036,0.00724384631624486,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0099560","synaptic membrane adhesion","1/6","36/28905",0.0277777777777778,133.819444444444,11.4897408000541,0.00745016903609608,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0016339","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules","1/6","38/28905",0.0263157894736842,126.776315789474,11.1790019908393,0.00786270727784011,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0098698","postsynaptic specialization assembly","1/6","38/28905",0.0263157894736842,126.776315789474,11.1790019908393,0.00786270727784011,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:1904861","excitatory synapse assembly","1/6","38/28905",0.0263157894736842,126.776315789474,11.1790019908393,0.00786270727784011,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0001964","startle response","1/6","39/28905",0.0256410256410256,123.525641025641,11.0326330895019,0.00806892280963534,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0060074","synapse maturation","1/6","39/28905",0.0256410256410256,123.525641025641,11.0326330895019,0.00806892280963534,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:1905606","regulation of presynapse assembly","1/6","39/28905",0.0256410256410256,123.525641025641,11.0326330895019,0.00806892280963534,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0032506","cytokinetic process","1/6","41/28905",0.024390243902439,117.5,10.7560493898908,0.00848124671982398,0.0297357509639152,0.00598648998410717,"Iqgap2",1
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/6","41/28905",0.024390243902439,117.5,10.7560493898908,0.00848124671982398,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:2000463","positive regulation of excitatory postsynaptic potential","1/6","41/28905",0.024390243902439,117.5,10.7560493898908,0.00848124671982398,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0030866","cortical actin cytoskeleton organization","1/6","42/28905",0.0238095238095238,114.702380952381,10.62518893886,0.0086873551081168,0.0297357509639152,0.00598648998410717,"Iqgap2",1
"GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/6","42/28905",0.0238095238095238,114.702380952381,10.62518893886,0.0086873551081168,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0010737","protein kinase A signaling","1/6","43/28905",0.0232558139534884,112.03488372093,10.4988964103171,0.00889342779180713,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0099174","regulation of presynapse organization","1/6","43/28905",0.0232558139534884,112.03488372093,10.4988964103171,0.00889342779180713,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0032228","regulation of synaptic transmission, GABAergic","1/6","44/28905",0.0227272727272727,109.488636363636,10.3769110309887,0.00909946477584289,0.0297357509639152,0.00598648998410717,"Nrxn1",1
"GO:0034314","Arp2/3 complex-mediated actin nucleation","1/6","44/28905",0.0227272727272727,109.488636363636,10.3769110309887,0.00909946477584289,0.0297357509639152,0.00598648998410717,"Iqgap2",1
"GO:0097106","postsynaptic density organization","1/6","47/28905",0.0212765957446809,102.5,10.0344840885726,0.00971736157950176,0.030778912102273,0.00619650229266352,"Nrxn1",1
"GO:0021696","cerebellar cortex morphogenesis","1/6","48/28905",0.0208333333333333,100.364583333333,9.92749864998502,0.00992325581439402,0.030778912102273,0.00619650229266352,"Nrxn1",1
"GO:0099601","regulation of neurotransmitter receptor activity","1/6","48/28905",0.0208333333333333,100.364583333333,9.92749864998502,0.00992325581439402,0.030778912102273,0.00619650229266352,"Nrxn1",1
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","1/6","50/28905",0.02,96.35,9.72318059352253,0.0103349372643631,0.0310048117930892,0.00624198109150488,"Nrxn1",1
"GO:0099068","postsynapse assembly","1/6","50/28905",0.02,96.35,9.72318059352253,0.0103349372643631,0.0310048117930892,0.00624198109150488,"Nrxn1",1
"GO:0001941","postsynaptic membrane organization","1/6","53/28905",0.0188679245283019,90.8962264150943,9.43853578414574,0.0109521919639486,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0030865","cortical cytoskeleton organization","1/6","54/28905",0.0185185185185185,89.212962962963,9.34893297520361,0.0111578722234875,0.0313204286076406,0.00630552200901594,"Iqgap2",1
"GO:0071709","membrane assembly","1/6","55/28905",0.0181818181818182,87.5909090909091,9.26176862059661,0.0113635168377698,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0099054","presynapse assembly","1/6","55/28905",0.0181818181818182,87.5909090909091,9.26176862059661,0.0113635168377698,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0034331","cell junction maintenance","1/6","56/28905",0.0178571428571429,86.0267857142857,9.17693351378737,0.0115691258117377,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0051489","regulation of filopodium assembly","1/6","58/28905",0.0172413793103448,83.0603448275862,9.01384735161403,0.0119802368584964,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0099084","postsynaptic specialization organization","1/6","58/28905",0.0172413793103448,83.0603448275862,9.01384735161403,0.0119802368584964,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0021587","cerebellum morphogenesis","1/6","59/28905",0.0169491525423729,81.6525423728814,8.93540949320773,0.0121857389411686,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0045010","actin nucleation","1/6","61/28905",0.0163934426229508,78.9754098360656,8.78431765353549,0.0125966362498,0.0313204286076406,0.00630552200901594,"Iqgap2",1
"GO:0097479","synaptic vesicle localization","1/6","62/28905",0.0161290322580645,77.7016129032258,8.71150756806485,0.0128020314856373,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0098815","modulation of excitatory postsynaptic potential","1/6","62/28905",0.0161290322580645,77.7016129032258,8.71150756806485,0.0128020314856373,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0021575","hindbrain morphogenesis","1/6","63/28905",0.0158730158730159,76.468253968254,8.64042456034602,0.0130073911157415,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0044091","membrane biogenesis","1/6","63/28905",0.0158730158730159,76.468253968254,8.64042456034602,0.0130073911157415,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0099172","presynapse organization","1/6","63/28905",0.0158730158730159,76.468253968254,8.64042456034602,0.0130073911157415,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:1903078","positive regulation of protein localization to plasma membrane","1/6","63/28905",0.0158730158730159,76.468253968254,8.64042456034602,0.0130073911157415,0.0313204286076406,0.00630552200901594,"Nrxn1",1
"GO:0035176","social behavior","1/6","66/28905",0.0151515151515152,72.9924242424242,8.43687975169269,0.0136232564210281,0.03237734967595,0.00651830450766896,"Nrxn1",1
"GO:0042551","neuron maturation","1/6","68/28905",0.0147058823529412,70.8455882352941,8.30867150582337,0.0140336553530676,0.032925114482197,0.00662858215057172,"Nrxn1",1
"GO:0051703","biological process involved in intraspecies interaction between organisms","1/6","69/28905",0.0144927536231884,69.8188405797101,8.24665033532071,0.0142388014524497,0.032983552731624,0.00664034711306782,"Nrxn1",1
"GO:0051932","synaptic transmission, GABAergic","1/6","70/28905",0.0142857142857143,68.8214285714286,8.18595150531118,0.0144439119806535,0.033040448655745,0.00665180157003781,"Nrxn1",1
"GO:0021695","cerebellar cortex development","1/6","72/28905",0.0138888888888889,66.9097222222222,8.06833655185808,0.0148540263432637,0.0331498392782593,0.00667382441610051,"Nrxn1",1
"GO:0050885","neuromuscular process controlling balance","1/6","72/28905",0.0138888888888889,66.9097222222222,8.06833655185808,0.0148540263432637,0.0331498392782593,0.00667382441610051,"Nrxn1",1
"GO:1904377","positive regulation of protein localization to cell periphery","1/6","75/28905",0.0133333333333333,64.2333333333333,7.90073651630758,0.0154689312266861,0.0341061977648622,0.00686636135617013,"Nrxn1",1
"GO:0046847","filopodium assembly","1/6","78/28905",0.0128205128205128,61.7628205128205,7.74281163822116,0.0160835162358917,0.0350390889424783,0.00705417378767178,"Nrxn1",1
"GO:0043113","receptor clustering","1/6","80/28905",0.0125,60.21875,7.64245276962707,0.0164930619332099,0.0355085921620871,0.00714869557476589,"Nrxn1",1
"GO:0000281","mitotic cytokinesis","1/6","81/28905",0.0123456790123457,59.4753086419753,7.59365915301512,0.0166977815040131,0.0355313257585396,0.00715327237014026,"Iqgap2",1
"GO:0051965","positive regulation of synapse assembly","1/6","82/28905",0.0121951219512195,58.75,7.54575179764921,0.0169024655628173,0.035553462045926,0.00715772891347374,"Nrxn1",1
"GO:0008543","fibroblast growth factor receptor signaling pathway","1/6","84/28905",0.0119047619047619,57.3511904761905,7.45249009826611,0.0173117271641423,0.0360005235345232,0.00724773266441365,"Nrxn1",1
"GO:0097120","receptor localization to synapse","1/6","87/28905",0.0114942528735632,55.3735632183908,7.31861150364043,0.0179253533493288,0.0368577490216535,0.00742031185365472,"Nrxn1",1
"GO:0051966","regulation of synaptic transmission, glutamatergic","1/6","88/28905",0.0113636363636364,54.7443181818182,7.2754976109635,0.0181298244396164,0.0368639763605534,0.0074215655600769,"Nrxn1",1
"GO:0043954","cellular component maintenance","1/6","89/28905",0.0112359550561798,54.1292134831461,7.23310441149104,0.0183342600523921,0.0368699954899754,0.00742277734914661,"Nrxn1",1
"GO:0071277","cellular response to calcium ion","1/6","91/28905",0.010989010989011,52.9395604395604,7.150400737665,0.0187430248651075,0.0372823211990725,0.00750578798945952,"Nrxn1",1
"GO:0060079","excitatory postsynaptic potential","1/6","95/28905",0.0105263157894737,50.7105263157895,6.99280997570389,0.0195601289770513,0.038489286051617,0.00774877774982224,"Nrxn1",1
"GO:0044344","cellular response to fibroblast growth factor stimulus","1/6","99/28905",0.0101010101010101,48.6616161616162,6.84475765083009,0.0203766660001932,0.0396449498779189,0.00798143943472626,"Nrxn1",1
"GO:0035418","protein localization to synapse","1/6","100/28905",0.01,48.175,6.80912271276409,0.0205807116852584,0.0396449498779189,0.00798143943472626,"Nrxn1",1
"GO:0071774","response to fibroblast growth factor","1/6","102/28905",0.00980392156862745,47.2303921568627,6.73941178576329,0.020988696804961,0.0400097032844568,0.00805487267734247,"Nrxn1",1
"GO:0061640","cytoskeleton-dependent cytokinesis","1/6","108/28905",0.00925925925925926,44.6064814814815,6.54187877710195,0.02221180251471,0.0418575705996822,0.00842689083111232,"Iqgap2",1
"GO:0050795","regulation of behavior","1/6","109/28905",0.0091743119266055,44.197247706422,6.51053136225563,0.0224155296107588,0.0418575705996822,0.00842689083111232,"Nrxn1",1
"GO:0021549","cerebellum development","1/6","114/28905",0.0087719298245614,42.2587719298246,6.35994763537663,0.0234336345762641,0.0427728933505361,0.00861116633459168,"Nrxn1",1
"GO:0010469","regulation of signaling receptor activity","1/6","115/28905",0.00869565217391304,41.8913043478261,6.33099898035049,0.023637149500808,0.0427728933505361,0.00861116633459168,"Nrxn1",1
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","1/6","116/28905",0.00862068965517241,41.5301724137931,6.30242009135357,0.0238406290806267,0.0427728933505361,0.00861116633459168,"Nrxn1",1
"GO:0099565","chemical synaptic transmission, postsynaptic","1/6","116/28905",0.00862068965517241,41.5301724137931,6.30242009135357,0.0238406290806267,0.0427728933505361,0.00861116633459168,"Nrxn1",1
"GO:1905477","positive regulation of protein localization to membrane","1/6","118/28905",0.00847457627118644,40.8262711864407,6.24634026397348,0.0242474822257344,0.0430804781292174,0.00867309021870928,"Nrxn1",1
"GO:1903076","regulation of protein localization to plasma membrane","1/6","120/28905",0.00833333333333333,40.1458333333333,6.19164774942536,0.024654194050867,0.0433818991471987,0.00873377319615734,"Nrxn1",1
"GO:0022037","metencephalon development","1/6","128/28905",0.0078125,37.63671875,5.98565923807488,0.0262796289369774,0.0458016390044464,0.00922092243402717,"Nrxn1",1
"GO:0035249","synaptic transmission, glutamatergic","1/6","130/28905",0.00769230769230769,37.0576923076923,5.93711047839929,0.0266856347511609,0.0458245077806689,0.00922552644419563,"Nrxn1",1
"GO:1901890","positive regulation of cell junction assembly","1/6","131/28905",0.00763358778625954,36.7748091603053,5.91324735047904,0.0268885847491277,0.0458245077806689,0.00922552644419563,"Nrxn1",1
"GO:0060078","regulation of postsynaptic membrane potential","1/6","132/28905",0.00757575757575758,36.4962121212121,5.88965147382674,0.0270914994808821,0.0458245077806689,0.00922552644419563,"Nrxn1",1
"GO:1902414","protein localization to cell junction","1/6","133/28905",0.0075187969924812,36.2218045112782,5.86631783169515,0.0272943789513274,0.0458245077806689,0.00922552644419563,"Nrxn1",1
"GO:0099175","regulation of postsynapse organization","1/6","139/28905",0.00719424460431655,34.658273381295,5.73155794753857,0.0285109155609833,0.0474317958878176,0.00954911047497048,"Nrxn1",1
"GO:0051963","regulation of synapse assembly","1/6","144/28905",0.00694444444444444,33.4548611111111,5.62564343097156,0.0295237272814494,0.0486742530856327,0.00979924566003535,"Nrxn1",1
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/6","146/28905",0.00684931506849315,32.9965753424658,5.58478202066869,0.029928605517736,0.048692997946587,0.00980301943129447,"Rgs18",1
"GO:0051592","response to calcium ion","1/6","147/28905",0.00680272108843537,32.7721088435374,5.56465906691842,0.0301309918443432,0.048692997946587,0.00980301943129447,"Nrxn1",1
"GO:0033135","regulation of peptidyl-serine phosphorylation","1/6","148/28905",0.00675675675675676,32.5506756756757,5.54473666730014,0.0303333429831197,0.048692997946587,0.00980301943129447,"Nrxn1",1
