"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE",0.00780710637374667,0.234952811816229,0.407017918923954,-0.398400269054365,-1.7385692031638,43,"S100a9;Hba-a1;Hba-a2;Mpo;Prdx2;Hbb-bt;Prxl2a;Prdx6;Hp;Txnrd2;Abcg2;Ptgs1;Gsr;Fis1;Sod1;Pim1;Gpx1;Trp53inp1"
"GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON",0.00657691463068899,0.211274145271234,0.407017918923954,0.429065364826908,1.71296802292292,54,"Gsn;Casp1;Aif1;Rab7b;Gbp5;Nlrc5;Gbp9;Stx4a;Parp14;Dapk1;Irf1;Nr1h3;Gbp8;Myo1c;Vamp3;Rab20;Ass1;Cdc42ep2;Parp9;Gbp7;Stat1;Raf1;Vim;Nr1h2"
"GOBP_CELL_CELL_SIGNALING",0.00399317089001969,0.164917934687886,0.407017918923954,0.292014600935623,1.46875917355139,253,"Gpnmb;Cxcl9;Pdlim4;Cxcl12;Tgm2;Zbed6;Psmd9;Pkp4;Ppard;Vps18;Myof;Spg11;Dtnb;Eea1;Fabp5;Prkn;Trio;Eipr1;Dysf;Ndufaf2;Iqsec2;Sirpb1b;Prkar1b;Slc30a1;Pip5k1c;Gnaq;Adam17;Stx4a;Ccr5;Tor1a;Rab11fip2;Rbm4;Kpna1;Slc8b1;Ythdf1;Pdgfb;Mink1;Plcl1;Cxcl13;Abl1;Hip1;Akt1;Abr;Ptprs;Mtmr2;Acsl4;Slc1a3;Afdn;Ext1;Nudt3;Bloc1s6;Vamp3;P2rx4;Nampt;Dnajc5;Gna15;Chmp2b;Tnfrsf1b;Kdm5b;Foxo1;Syap1;Il18;Sqstm1;Il15;Rapgef2;Slc12a7;Mapk3;Ube2q1;Vamp8;Unc119;Sri;Nf1;Ppp1r9a;Tprgl;Dmpk;Prkca;Ccl6;App;Klf7;Lrp5;Raf1;Mecp2;Pde7b;Braf;Prkce;Tmf1;Kif1b;Tcirg1;Fads1;Crkl;Cask;Mertk;Cd38;Mapk9;Atxn1;Arf1;Stat3;Rela;Ensa;Synj1;Mapk1;Sipa1l1;Large1;Rgs10;Exoc4"
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT",0.00403786478774118,0.164917934687886,0.407017918923954,0.439683521065626,1.72695165347733,50,"Il6st;Pkd2;Csf2rb2;Il15ra;Nf2;Stat2;Naglu;Fer;Parp14;Crlf2;Hgs;Nmi;Socs5;Pkd1;Tnfrsf1a;Stambp;Il18;Il6ra;Il15;Parp9;Gbp7;Bcl3;Stat1"
"GOBP_CHEMOKINE_PRODUCTION",0.00264565995431452,0.143718052048644,0.431707695803346,0.477480458229382,1.74530471984392,35,"Oas1a;Tlr7;Mavs;Aif1;Lilrb4b;Il4ra;Trem2;Map2k5;Adam17;Clec7a;Havcr2;Socs5;Il18;Il6ra;Ddx3x;Hmox1;App"
"GOBP_CHROMATIN_ORGANIZATION",0.00335423367028734,0.156246323657757,0.431707695803346,-0.215973349717123,-1.43429508544132,349,"Primpol;H2ac8;Brca2;Trim27;Psip1;H4c4;H2ac4;H1f3;H1f5;Nfe2;H1f2;Setd7;H1f1;Hmgb2;Ncapd3;Pih1d1;H1f4;Hmgn5;Actr8;Naa60;Uhrf1;Anp32e;Rad50;Tal1;Mki67;Ing1;Usp15;Mllt3;Macroh2a1;Smarcb1;Lbr;Carm1;Fbl;Phf10;Trp53;Arid4b;Vrk1;Topbp1;Pwwp3a;Nasp;Setd1b;Rtf1;Mre11a;Rbl1;Set;Hnrnpc;Hcfc2;Top2a;Rad21;Sin3a;Ddb1;H2az1;Cbx3;Eny2;Nsmce4a;Dnajc9;Nap1l1;Ssrp1;Actl6a;Kmt2a;Naa40;Smarca5;Anp32b;Cenpa;Hdgf;Hmgn2;Uchl5;Rlf;Kdm7a;Supt16;Morf4l2;Pcgf5;Chd1;Bmi1;Sfpq;Pcgf3;Hnrnpu;Hcfc1;Hdac1;Cdk9;Lrif1;Mcm2;Kmt5b;Chtop;Lmnb1;Zbtb1;Myc;H3f3a;Brd2;Ubn1;Sirt7;Gpx1"
"GOBP_CHROMATIN_REMODELING",0.00596417522109289,0.205440686230176,0.407017918923954,-0.221462752132677,-1.43684528534763,279,"Primpol;H2ac8;Brca2;Trim27;Psip1;H4c4;H2ac4;H1f3;H1f5;Nfe2;H1f2;Setd7;H1f1;Hmgb2;Pih1d1;H1f4;Actr8;Naa60;Uhrf1;Rad50;Usp15;Macroh2a1;Smarcb1;Lbr;Carm1;Fbl;Phf10;Trp53;Arid4b;Vrk1;Nasp;Setd1b;Mre11a;Set;Hnrnpc;Hcfc2;Sin3a;Ddb1;H2az1;Cbx3;Dnajc9;Nap1l1;Ssrp1;Actl6a;Kmt2a;Naa40;Smarca5;Anp32b;Cenpa;Hdgf;Uchl5;Rlf;Kdm7a;Supt16;Pcgf5;Chd1;Bmi1;Sfpq;Pcgf3;Hnrnpu;Hcfc1;Hdac1;Cdk9;Lrif1;Mcm2;Kmt5b;Chtop;Lmnb1;Zbtb1;Myc;H3f3a;Brd2;Ubn1;Sirt7;Gpx1"
"GOBP_CHROMOSOME_CONDENSATION",1.00129210676891e-05,0.00384020643370001,0.593325476396405,-0.672246140001366,-2.4366815366284,21,"Nusap1;Smc2;H1f3;H1f5;H1f2;H1f1;Ncapd3;H1f4;Smc4;Top2a;Smarca5;Ncaph2"
"GOBP_CHROMOSOME_ORGANIZATION",3.52791743450616e-06,0.00168105265754218,0.627256739718528,-0.314455153846429,-1.90346932048274,214,"Spc24;Brca2;Nusap1;H4c4;Smc2;Kif15;H1f3;H1f5;H1f2;Itpa;H1f1;Hmgb2;Trappc12;Ncapd3;H1f4;Parp1;Actr8;Uhrf1;Rad50;Tal1;Wapl;Nup62;Knl1;Macroh2a1;Ofd1;Smarcb1;Cul3;Ube2c;Smc4;Cct3;Phf10;Hsp90aa1;Trp53;Ppp1r10;Topbp1;Ran;Ik;Exosc10;Nasp;Tacc3;Mre11a;Hnrnpc;Cct8;Top2a;Anapc1;Rad21;Birc5;Lcmt1;Anapc4;Nsmce4a;Cenpc1;Cct5;Kpnb1;Actl6a;Smarca5;Cenpa;Chmp1b;Ncaph2;Uchl5;Hnrnpa1;Sfpq;Hnrnpu;Pum2;Cct7;Nhp2;Dhx36;Ppp1cc;Wrn;Sugt1;Myc;Mzt1;H3f3a;Incenp;Shld1;Sirt7;Prpf4b;Hnrnpd;Ube2b;Cct2;Acin1;Yy1;Hnrnpa2b1;Cep192;Upf1;H1f0;Top1;Rae1;Abraxas2;Ppp2r1b"
"GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT",0.00902953051543211,0.248225266765581,0.380730400722792,0.276597808402388,1.40031628947958,285,"Smyd4;Gpnmb;Tgfbr3;Stab2;Sparc;Pdlim4;Cxcl12;Tgm2;Anpep;Dlc1;Dctn5;Fam114a1;Slc9a1;Sav1;Pkd2;Plpp3;Ppard;Hpse;Nfatc2;Cdkn1a;C3;Otulin;Snx17;Ptk2;Insr;Smad1;Naglu;Wdpcp;Ptprm;Map2k5;Adap2;Nus1;Ninj1;C3ar1;Prkdc;Pdgfb;Casp8;Cxcl13;Abl1;Tmem65;Mmp14;Asxl1;Erap1;Akt1;Ddit3;Pskh1;Rnf213;Acvrl1;Rnh1;Wars2;Ext1;Myo1e;Hipk2;Tenm4;Mapk14;Hgs;Cflar;Ptprj;Pkd1;Atp7a;Tnfrsf1b;Gaa;Nrp2;Basp1;Tnfrsf1a;Foxo1;Dhrs3;Acadm;Rhob;Il18;Il6ra;Rapgef2;Zc3h12a;Atm;Mapk3;Prkx;Smg9;Ccm2;Jup;Senp2;Mdm4;Stat1;Nf1;Vav3;Tbc1d32"
"GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY",1.90590067031472e-05,0.00605441112936642,0.575610261071129,0.379912303870374,1.84064831714915,176,"Oas2;Cxcl9;Oas1a;Cxcl12;Oasl1;Casp1;Il6st;Anxa4;Mavs;Irf7;St18;Csf2rb2;Src;Gpr108;Il15ra;Ripk1;Sharpin;Otulin;Stat2;Prkn;Lilrb4b;Il4ra;Trem2;Nlrc5;Fer;Adam17;Ikbke;Gas6;Ccr5;Parp14;Irak3;Stk39;Crlf2;Rbm47;Pdgfb;Casp8;Cxcl13;Akt1;Lilra5;Irf1;Ugcg;Nr1h3;Traf5;Ext1;Ebi3;Mapk14;Ptprj;Socs5;Cd300lf;Commd7;Socs4;Tnfrsf1b;Tnfrsf1a;Vrk2;Sting1;Il18;Il6ra;Il15;Appl2;Mapk3;Otud4;Parp9;Stat1;Zbp1;Ccl6;Raf1;Il10ra;Irf3;Ccr3;Hax1;Il21r;Nr1h2;Actn4;Birc3;Usp18;Adar;Txndc17;Ifnar1;Naip2"
"GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.00157842473004085,0.110066251297239,0.45505986738723,0.390994177517529,1.71780381007618,92,"Oas1a;Oasl1;Nagk;Tlr7;Rnf135;Dhx58;Mavs;Irf7;Src;Colec12;Rab7b;Nploc4;Otulin;Slc15a4;Trim25;Gbp5;Trem2;Tlr8;Slc15a3;Prkdc;Nod1;Slc15a2;Akt1;Ptprs;Lacc1;Tasl;Havcr2;Rftn1;Treml4;Lamp2;Sting1"
"GOBP_CYTOPLASMIC_TRANSLATION",2.19446380967795e-05,0.00627397203186925,0.575610261071129,-0.402253654745777,-2.0886665873315,91,"Eif3d;Eif5;Eif3i;Eif3g;Rpl4;Rpl14;Rps18;Eif4h;Nemf;Pabpc1;Eif3b;Hnrnpu;Rpl35;Dhx29;Cpeb4;Dhx36;Rpl22l1;Rpl31;Rps6;Ybx1;Rps19;Eif2s2;Rps3a1;Rps23;Eif3e;Rpl26;Hnrnpd;Rpl24;Rpsa;Eif3c;Slbp;Rplp2;Rps25;Rps27a;Rpl12;Rps7;Rpl27a;Rps3;Rpl17;Rpl3;Rpl18a;Eif3a;Rps15a;Rps12;Rpl15;Ncbp1;Zc3h15;Eif4a1;Rps26;Rpl28;Rpl11;Rps17;Rpl10a;Rpl5;Rpl13;Rps14;Rpl18;Rps15;Rps16;Rpl35a;Rps24;Rpl27;Rps9;Rplp0;Rpl34;Rplp1"
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM",0.0010663382255235,0.0859346796613792,0.45505986738723,-0.328968781761243,-1.75262953515627,99,"Ighg2b;Ighg2c;Slpi;Fcnb;Jchain;Spn;S100a8;S100a9;Camp;Ltf;Igha;Pglyrp1;Elane;Mpo;Lcn2;Hmgb2;Ear2;Hp;Plac8;Tab3"
"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",0.00671075445099089,0.213178299726477,0.407017918923954,-0.560992033724717,-1.86980919028793,16,"Tyms;Rrm2;Dtymk;Dctpp1;Rrm1;Dut;Dck;Nt5c;Dera;Gda;Adk;Cmpk2"
"GOBP_DNA_METABOLIC_PROCESS",0.00242530739860765,0.14145094434968,0.431707695803346,-0.212016209959441,-1.39733967171928,391,"Primpol;Mcm5;Isg20;Tyms;Brca2;Fzr1;Ccna2;Rgcc;Kin;H1f3;Mcm4;H1f5;Cdk7;Cdkn1b;H1f2;Setd7;Taf12;H1f1;Ubqln4;Hmgb2;Tfrc;Cinp;Noc3l;H1f4;Parp1;Actr8;Uhrf1;Rfc4;Rad50;Wapl;Xab2;Pclaf;Dctpp1;Usp1;Rrm1;S100a11;Exosc3;Macroh2a1;Mcm3;Smarcb1;Dbf4;Dut;Cul4a;Carm1;Cct3;Ddx1;Phf10;Usp45;Hsp90aa1;Trp53;Btg2;Ppp1r10;Tipin;Topbp1;Mcm6;Mcm7;Ran;Pwwp3a;Prpf19;Exosc10;Nasp;Mre11a;Set;Hnrnpc;Cct8;Top2a;Rad21;Sin3a;Rnaseh2b;Ddb1;Eny2;Nsmce4a;Nap1l1;Ssrp1;Cct5;Rad23a;Actl6a;Tbrg1;Smarca5;Uchl5;Mpv17;Cebpg;Hnrnpa1;Lig1;Supt16;Morf4l2;Csnk2a2;Sfpq;Hnrnpu;Cct7;Klhdc3;Nhp2;Cdk9;Tfdp1;Wdr48;Swi5;Pcyt1a;Dhx36;Wrn;Was;Mcm2;Kmt5b;Zbtb1;Myc"
"GOBP_DNA_RECOMBINATION",0.00332281106545223,0.156246323657757,0.431707695803346,-0.296433180759734,-1.63590107654585,118,"Mcm5;Brca2;Kin;H1f3;Mcm4;H1f5;H1f2;H1f1;Ubqln4;Hmgb2;Tfrc;H1f4;Parp1;Actr8;Uhrf1;Rad50;Exosc3;Mcm3;Topbp1;Mcm6;Mcm7;Mre11a;Top2a;Rad21;Nsmce4a;Actl6a;Uchl5;Lig1;Morf4l2;Sfpq;Klhdc3;Wdr48;Swi5;Pcyt1a;Wrn;Was;Mcm2;Kmt5b"
"GOBP_DNA_REPLICATION",0.000487605334074195,0.051631987041412,0.49849310876659,-0.327511472489258,-1.77908239527622,113,"Primpol;Mcm5;Brca2;Ccna2;Kin;Mcm4;Cdkn1b;Cinp;Noc3l;Parp1;Actr8;Rfc4;Rad50;Wapl;Pclaf;Rrm1;S100a11;Mcm3;Dbf4;Dut;Carm1;Trp53;Tipin;Topbp1;Mcm6;Mcm7;Nasp;Mre11a;Set;Sin3a;Nap1l1;Ssrp1;Actl6a;Tbrg1;Smarca5;Uchl5;Lig1;Supt16"
"GOBP_DNA_REPLICATION_INITIATION",0.00238671319517896,0.14145094434968,0.431707695803346,-0.584947492330751,-1.99519866634713,17,"Mcm5;Mcm4;Noc3l;Mcm3;Topbp1;Mcm6;Mcm7"
"GOBP_DNA_STRAND_ELONGATION",0.00644765626257642,0.210565769640659,0.407017918923954,-0.536024904587567,-1.90065487732017,19,"Mcm4;Actr8;Rfc4;Rad50;Mcm3;Mcm7;Mre11a;Actl6a;Uchl5;Lig1"
"GOBP_DNA_TEMPLATED_DNA_REPLICATION",0.000148466518620447,0.0353721480613215,0.518848077743792,-0.431960194634259,-2.02294753595384,58,"Primpol;Mcm5;Brca2;Mcm4;Noc3l;Parp1;Rfc4;Rad50;Rrm1;Mcm3;Dbf4;Carm1;Tipin;Topbp1;Mcm6;Mcm7;Mre11a"
"GOBP_ERYTHROCYTE_DEVELOPMENT",0.00105214826826571,0.0859346796613792,0.45505986738723,-0.565058050961893,-2.04815831281572,21,"Epb42;Slc4a1;Rhag;Bpgm;Alas2;Dmtn;Tal1;Cited2"
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",0.00507307692528803,0.188362687394785,0.407017918923954,0.383610500885681,1.6288403229257,73,"Gsn;Arhgap35;Slc9a1;Cdk5rap2;Pard3b;Parvb;Ptk2;Dst;Wdpcp;Rufy3;Cdc42bpb;Abl2;Map4;Rab11fip2;Dock7;Fam89b;Abl1;Ust;Nckap1l;Htt;Bccip;Msn;Pkd1;Stk25;Rhoq;Sipa1l3;Frmd4a;Slc9a6"
"GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.00886991450391517,0.247587573158712,0.380730400722792,0.327142468655349,1.53204118073924,136,"Gpr55;Plpp1;Cxcl9;Slc39a9;Cxcl12;Tgm2;Nmt2;Fam114a1;Inpp5k;Pkd2;Src;C3;Insr;P2ry13;Prkar1b;Mgll;Trem2;Prkacb;Gnaq;Abl2;Ccr5;C3ar1;Stk39;Igf2r;Cxcl13;Abl1;Akt1;Dgki;Prkar2a;Vav1;Gng2;Gna15;Gna12;Grk5;Entpd1;Rapgef2;Prex1;Pde4d;Phb;Esr1;Fpr1;Prkca;Ccl6;Adgre1;Gng12;App;Ccr3"
"GOBP_HUMORAL_IMMUNE_RESPONSE",0.00132682143075128,0.0998258544873134,0.45505986738723,-0.397108320100414,-1.8597299187118,58,"Ighg2b;Ighg2c;Slpi;Fcnb;Jchain;S100a9;Camp;Ltf;Igha;Pglyrp1;Elane"
"GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS",0.000273785997305521,0.0391377083148242,0.49849310876659,-0.764727458187116,-2.16548751091265,10,"Hba-a1;Hba-a2;Mpo;Prdx2;Hbb-bt;Prdx6;Hp"
"GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0.00129417771791026,0.0998258544873134,0.45505986738723,-0.636590693294876,-2.09409960459658,15,"Hba-a1;Hba-a2;Mpo;Prdx2;Hbb-bt;Prdx6;Hp"
"GOBP_IMPORT_INTO_CELL",0.00612193121422886,0.208364301684289,0.407017918923954,0.267784610297123,1.37087405481645,325,"Stab2;Gsn;Tgm2;Lrp12;Slc9a1;Ctsl;Src;Il15ra;Myo5a;Colec12;Scamp1;Ston2;C4b;Aif1;Rab7b;Spg11;Eea1;C3;Snx17;Ptk2;Prkn;Ldlrap1;Lrrc8c;Insr;Clcn5;Dysf;C9orf72;Lilrb4b;Slc15a4;Sirpb1b;Cd14;Lrpap1;Trem2;Slc30a1;Pip5k1c;Abl2;Siglec1;Gas6;Slc15a3;Tor1a;Rab11fip2;Stk39;Eps15l1;Dnm1l;Arhgap12;Fcgr2b;Arap1;Igf2r;Abl1;Hip1;Myo7a;Apoc1;Clec7a;Fcgr1;Ehbp1;Slc15a2;Akt1;Trpv2;Nckap1l;Slc43a2;Tpcn2;Snx9;Nr1h3;Gpr107;Mtmr2;Dennd1a;Dock1;Slc48a1;Slc1a3;Myo1c;Arl6ip5;Myo1e;Ano6;Vav1;Hgs;Snx18;Tbc1d2b;Rab39;Ptprj;Rubcn;Cd300lf;Tmem175;Pip4p2;Rhoq;Rab20;Lrp4;Pi4kb;Il15;Appl2;Slc12a7;Mapk3;Rabep1;Slc9a6;Dennd1b;Unc119;Elmo1;Vav3;Dnajc13;Plxnb2;Csnk1g1;Ehd1;App;Vipas39;Lrp5;Cxcl16;Il10ra;Nr1h2;Rab7;Cd81;Timd4;Prkce;Cd22;Ap3d1;Josd1;Rnasek;Itsn2;Rab9;Cd302;Slc8a1;Snx10;Csnk1g2;Rala;Cfp;Myo1f;Mertk;Arf1;Stat3;Rab14;Synj1"
"GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0.00869639304237139,0.246168195130097,0.380730400722792,0.650218852842081,1.79274019411736,12,"Il6st;St18;Src;Ripk1;Fer"
"GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY",0.00178494218953562,0.115980675451871,0.45505986738723,0.332271393333711,1.607218575932,173,"Plpp1;Oas1a;Oasl1;Nagk;Tlr7;Rnf135;Dhx58;Mavs;Irf7;Src;Ppard;Zfp366;Ppargc1b;Colec12;Vps18;Rab7b;Nploc4;Rnf6;Otulin;Fabp5;Nr6a1;Ppp5c;Slc15a4;Ddx54;Trim25;Gbp5;Trem2;Tlr8;Slc15a3;Nr1d2;Prkdc;Snw1;Nod1;Rxra;Asxl1;Slc15a2;Akt1;Esrra;Uba5;Ptprs;Nr1h3;Lacc1;Tasl;Pias2;Havcr2;Rftn1;Pdk3;Treml4;Lamp2;Dhrs3;Sting1;Phb;Esr1;Ankrd17;Ddx3x;Ddx60;Asxl2;Irf3;Thrb;Nr1h2;Actn4;Birc3;Kdm4c;Tmf1;Phb2;Trim24;Crkl;Kmt2d;Nlrp3;Stat3;Pik3ap1;Rela;Pml;Zbtb7a"
"GOBP_MAPK_CASCADE",0.00583396737241011,0.205440686230176,0.407017918923954,0.296463784103055,1.47194016528075,223,"Gpnmb;Gpr55;Tgfbr3;Tlr7;Dbndd2;Src;Icam1;Igfbp4;Nf2;Ripk1;Ltbr;Prkn;Insr;Ppp5c;Map1lc3a;Smad1;Lilrb4b;Phlpp1;Trem2;Map2k5;Prdx1;Pea15a;Mid1;Gas6;Ccr5;Irak3;Stk39;Map4k3;Pdgfb;Mink1;Fcgr2b;Nod1;Abl1;Mapkapk5;Clec7a;Flcn;Lilra5;Map3k4;Vrk3;Arl6ip5;Mapk8ip3;Hipk2;Mapk14;Nampt;Havcr2;Cflar;Ptprj;Ksr2;Lamtor3;Stk25;Hsf1;Adam9;Vrk2;Foxo1;Itpkb;Il6ra;Spag9;Rapgef2;Zc3h12a;Mapk3;Ccm2;Phb;Zmynd11;Cops5;Nf1;Ranbp9;Prkca;Map3k2;Map3k20;App;Raf1;Cd81;Tmem106a;Braf;Prkce;Slco3a1;Phb2;Naip2;Mdfic;Map3k14;Crkl;Vegfb;Rasgrp1;Lemd2;Sash1;Mapk9;Map2k2"
"GOBP_MEIOTIC_CELL_CYCLE_PROCESS",0.0024756876083327,0.14145094434968,0.431707695803346,-0.427070604732122,-1.88211991177309,44,"Brca2;Fzr1;Smc2;Cks2;Ncapd3;Rad50;Psmd13;Knl1;Smc4;Calr;Mre11a;Top2a;Rad21;Ddb1;Cenpc1;Ncaph2;Bcl2l11;Klhdc3;Incenp;Sirt7"
"GOBP_MITOTIC_CELL_CYCLE_PROCESS",0.00315978987404192,0.156246323657757,0.431707695803346,-0.223339683416042,-1.43947571466559,288,"Spc24;Myb;Brca2;Fzr1;Nusap1;Smc2;Ccna2;Kif15;Ecd;Rgcc;Rrm2;Mcm4;Cdk7;Cdkn1b;Cks2;Sun2;Ncapd3;Uhrf1;Rad50;Wapl;Mki67;Cdc14a;Nup62;Rrm1;Knl1;Mcm3;Ofd1;Smarcb1;Cul3;Dbf4;Ilk;Cul4a;Ccnh;Ube2c;Smc4;Phf10;Trp53;Vrk1;Ppp1r10;Tipin;Topbp1;Mtmr3;Mcm6;Ran;Ik;Stmn1;Arf6;Tacc3;Mre11a;Rbl1;Anapc1;Mbtps2;Rad21;Sin3a;Birc5;Lcmt1;Rnaseh2b;Ddb1;Anapc4;Fbxo7;Cenpc1;Kpnb1;Mepce;Actl6a;Smarca5;Cenpa;Chmp1b;Ncaph2;Ccnd3"
"GOBP_MITOTIC_CHROMOSOME_CONDENSATION",0.002523259238137,0.14145094434968,0.431707695803346,-0.69167936418172,-1.95863638562462,10,"Nusap1;Smc2;Ncapd3;Smc4;Smarca5;Ncaph2"
"GOBP_MITOTIC_NUCLEAR_DIVISION",0.00393902319376962,0.164917934687886,0.407017918923954,-0.307523523755892,-1.63837677120707,99,"Spc24;Nusap1;Smc2;Kif15;Rgcc;Cdkn1b;Ncapd3;Uhrf1;Wapl;Mki67;Cdc14a;Nup62;Knl1;Ofd1;Cul3;Ube2c;Smc4;Ran;Ik;Rad21;Birc5;Lcmt1;Cenpc1;Kpnb1;Smarca5;Chmp1b;Ncaph2"
"GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION",0.000444911779477837,0.0489231837510437,0.49849310876659,-0.381239104596275,-1.86806578302242,73,"Spc24;Nusap1;Smc2;Kif15;Ncapd3;Uhrf1;Wapl;Nup62;Knl1;Ofd1;Cul3;Ube2c;Smc4;Ran;Ik;Rad21;Birc5;Lcmt1;Cenpc1;Kpnb1;Smarca5;Chmp1b;Ncaph2"
"GOBP_MYELOID_CELL_DEVELOPMENT",0.000219127998764997,0.0391377083148242,0.518848077743792,-0.496786948919556,-2.05614879059855,37,"Epb42;Myb;Slc4a1;Rhag;Bpgm;Alas2;Dmtn;Ltf;Pabpc4;Tal1"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.00535404515637343,0.196246347462457,0.407017918923954,0.469407101964343,1.75422808591901,37,"Oas1a;Casp1;Il6st;Anxa4;Stat2;Trem2;Map2k5;Nlrc5;Gas6;Parp14;Irak3"
"GOBP_NEGATIVE_REGULATION_OF_SECRETION",0.0034076714948209,0.156246323657757,0.431707695803346,0.499857532597616,1.84331912837869,36,"Sergef;Psmd9;Prkn;C9orf72;Ndufaf2;Slc30a1;Stk39;Fcgr2b;Nckap1l;Nr1h3;Acsl4;Vamp3;Tnfrsf1b;Cd84;Tnfrsf1a;Foxo1;Frmd4a;Vamp8;Nf1;Klf7;Rab7;Braf"
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION",0.000409834394874926,0.0468686613978966,0.49849310876659,-0.326308766199207,-1.76913645474619,110,"Spc24;Nusap1;Smc2;Kif15;Trappc12;Ncapd3;Uhrf1;Wapl;Nup62;Knl1;Ofd1;Smarcb1;Cul3;Ube2c;Smc4;Phf10;Ran;Ik;Tacc3;Mre11a;Top2a;Anapc1;Rad21;Birc5;Lcmt1;Ddb1;Anapc4;Cenpc1;Kpnb1;Actl6a;Smarca5;Chmp1b;Ncaph2"
