"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","sig"
2.27765498324988e-15,1.02118343127715,0.476,0.213,7.67478623155878e-11,"Smdt1","B cells","Significant"
2.89174524757458e-15,1.21003261504282,0.483,0.228,9.74402478622729e-11,"Trmt112","B cells","Significant"
3.25009188767373e-15,1.21729114718163,0.488,0.225,1.09515096247054e-10,"Dpp4","B cells","Significant"
3.31127737284714e-15,0.706031760134373,0.804,0.652,1.11576802355457e-10,"Rpl21","B cells","Significant"
3.65470234042783e-15,0.83891475610841,0.715,0.48,1.23148850063056e-10,"Ybx1","B cells","Significant"
3.66767155166058e-15,1.32851010037901,0.38,0.129,1.23585860604755e-10,"Cbfa2t3","B cells","Significant"
4.00772437808897e-15,0.737206737039012,0.782,0.593,1.35044280644086e-10,"Rpl8","B cells","Significant"
4.44981440957626e-15,0.65628392624201,0.823,0.604,1.49940946345082e-10,"Rpl27a","B cells","Significant"
4.65653851857884e-15,0.824250202128308,0.653,0.402,1.56906721922033e-10,"Atp5e","B cells","Significant"
4.75939669233635e-15,0.990926341857832,0.613,0.351,1.60372630944966e-10,"Sub1","B cells","Significant"
5.23328815796443e-15,0.80793330697563,0.751,0.539,1.76340877770769e-10,"Rpl10a","B cells","Significant"
5.24323077193293e-15,1.2608344713274,0.366,0.124,1.76675904091052e-10,"Coro1b","B cells","Significant"
6.01002278974761e-15,0.758256735314762,0.766,0.607,2.02513727923336e-10,"Rpl18a","B cells","Significant"
8.70859456512195e-15,0.929828460028459,0.603,0.354,2.93444802466349e-10,"Cox7c","B cells","Significant"
9.09619561450245e-15,0.996566387608232,0.619,0.399,3.06505407426274e-10,"Atp5g2","B cells","Significant"
9.15112600971325e-15,1.17755255327959,0.493,0.228,3.08356342023298e-10,"Srp14","B cells","Significant"
9.27980452796775e-15,0.716026855450313,0.741,0.483,3.12692293374401e-10,"Hnrnpk","B cells","Significant"
9.30426235065618e-15,0.717846611457471,0.768,0.551,3.13516424167711e-10,"Rpl12","B cells","Significant"
1.13427456245256e-14,1.22810083208993,0.577,0.337,3.82205156564015e-10,"Smarca4","B cells","Significant"
1.19911945432488e-14,0.57908118310278,0.869,0.798,4.04055291329311e-10,"B2m","B cells","Significant"
1.32240058822577e-14,-0.79364294449048,0.775,0.862,4.45596102208554e-10,"Cdk8","B cells","Significant"
1.37015115570116e-14,0.735330649796775,0.79,0.657,4.61686133425063e-10,"Rps4x","B cells","Significant"
1.9353087441577e-14,-1.22578928467572,0.656,0.739,6.5212163443138e-10,"Elmo1","B cells","Significant"
2.09171119566819e-14,1.08361718751176,0.557,0.284,7.04823004492354e-10,"Klf2","B cells","Significant"
2.11043530171771e-14,0.824587677682558,0.662,0.399,7.11132279266799e-10,"Sumo2","B cells","Significant"
2.1205416749827e-14,1.49975132467194,0.397,0.157,7.14537722802172e-10,"Emg1","B cells","Significant"
2.15941005260959e-14,-1.2915354483729,0.198,0.416,7.27634811327328e-10,"F630028O10Rik","B cells","Significant"
2.2646959200259e-14,-1.3683464420442,0.325,0.534,7.63111937211926e-10,"Prtn3","B cells","Significant"
2.33228388768276e-14,0.759317054650351,0.729,0.514,7.85886378793584e-10,"Rac2","B cells","Significant"
2.49265714520905e-14,0.820692503410239,0.672,0.399,8.39925751649643e-10,"Arpc5","B cells","Significant"
2.61419561758334e-14,1.2395057677047,0.538,0.278,8.80879355300883e-10,"Nfkbia","B cells","Significant"
2.63120470035486e-14,0.727698700128253,0.771,0.584,8.86610735831573e-10,"Rps15a","B cells","Significant"
2.66166197394166e-14,0.720680295004397,0.787,0.663,8.96873618739383e-10,"Rps9","B cells","Significant"
2.72342065540205e-14,1.03447146756583,0.543,0.281,9.17683824044273e-10,"Erp29","B cells","Significant"
2.76745796679602e-14,0.703158583077644,0.758,0.596,9.32522636491587e-10,"Rps5","B cells","Significant"
2.77850276717975e-14,0.676600632897638,0.799,0.654,9.3624429242889e-10,"Rpl23a","B cells","Significant"
3.15963452345459e-14,1.49873648319133,0.371,0.14,1.06467044902326e-09,"ENSMUSG00000095742","B cells","Significant"
3.24996182248701e-14,0.751423609925975,0.751,0.615,1.09510713570522e-09,"Rpl10","B cells","Significant"
3.62747786371842e-14,0.817154073361419,0.773,0.59,1.22231494095856e-09,"Rplp0","B cells","Significant"
3.73505463156226e-14,0.670952397723747,0.754,0.534,1.25856400865122e-09,"Rpl35","B cells","Significant"
4.32631447540758e-14,0.69768812300304,0.814,0.747,1.45779492563334e-09,"Tpt1","B cells","Significant"
4.39223888979446e-14,0.633740300063449,0.777,0.562,1.48000881630514e-09,"Ywhaz","B cells","Significant"
4.50045468533919e-14,0.753337065448753,0.758,0.562,1.51647321077189e-09,"Rpl15","B cells","Significant"
4.51089117977455e-14,0.856070059086172,0.766,0.556,1.51998989193683e-09,"Cd37","B cells","Significant"
4.52901635460029e-14,1.33298947435531,0.428,0.188,1.52609735084611e-09,"Tomm22","B cells","Significant"
4.77380560129572e-14,0.988247688942722,0.579,0.334,1.60858153541261e-09,"Nsa2","B cells","Significant"
4.81514984813791e-14,0.965901359534507,0.536,0.275,1.62251289282855e-09,"Snrpb","B cells","Significant"
5.1032721751744e-14,-0.911253684129314,0.763,0.784,1.71959859214676e-09,"Fli1","B cells","Significant"
5.14921491113381e-14,-0.877518368728883,0.27,0.503,1.73507945645565e-09,"Chil3","B cells","Significant"
5.25107807454956e-14,0.82891084047308,0.701,0.435,1.76940326800022e-09,"Unc93b1","B cells","Significant"
5.44409364651991e-14,0.709337118974524,0.742,0.559,1.83444179513135e-09,"Rpl27","B cells","Significant"
5.82426999064571e-14,1.52904535710996,0.342,0.118,1.96254601604798e-09,"Eps8","B cells","Significant"
6.4318230066077e-14,1.48576058158999,0.325,0.104,2.16726708030653e-09,"Rgs2","B cells","Significant"
6.51757893616602e-14,0.685589146307878,0.775,0.621,2.1961633983305e-09,"Rps3","B cells","Significant"
6.75180972168321e-14,1.24450590452577,0.45,0.208,2.27508980381837e-09,"Akr1a1","B cells","Significant"
7.28867404414502e-14,1.95899201880355,0.299,0.09,2.45599160591511e-09,"Tmem108","B cells","Significant"
7.46664537253699e-14,1.26000536005802,0.38,0.14,2.51596082473006e-09,"Ddx54","B cells","Significant"
9.22512967756903e-14,2.3443851756633,0.237,0.051,3.10849969615366e-09,"Rag1","B cells","Significant"
9.32297473635329e-14,-2.10984594742003,0.117,0.303,3.14146956716161e-09,"Dach1","B cells","Significant"
1.08577118017651e-13,0.721697335373786,0.784,0.553,3.65861456872277e-09,"Pabpc1","B cells","Significant"
1.16378430440061e-13,-2.95838119873835,0.014,0.132,3.9214875921083e-09,"Ighv1-76","B cells","Significant"
1.59277816046893e-13,0.62785924131026,0.79,0.562,5.3670252895161e-09,"Rps6","B cells","Significant"
1.70604607831264e-13,6.25692336515695,0.153,0.006,5.74869286548227e-09,"Ighv1-78","B cells","Significant"
1.79862176855803e-13,0.649938792533262,0.813,0.677,6.06063591133315e-09,"Rplp1","B cells","Significant"
1.84374179237017e-13,0.505533809614205,0.876,0.68,6.21267234357052e-09,"Ighm","B cells","Significant"
1.92281698223719e-13,1.27872393091973,0.414,0.177,6.47912410334643e-09,"Ndufb5","B cells","Significant"
1.9968702699269e-13,0.997719573808632,0.497,0.242,6.72865406154568e-09,"Nop53","B cells","Significant"
2.05876855550544e-13,0.662052517273069,0.82,0.705,6.93722652463114e-09,"Rps20","B cells","Significant"
2.16893717376509e-13,0.599327482548722,0.811,0.64,7.30845070071883e-09,"Rpl35a","B cells","Significant"
2.2918888504415e-13,0.977452855996835,0.531,0.278,7.7227486704477e-09,"Paip2","B cells","Significant"
2.357165591913e-13,0.669309181754516,0.765,0.59,7.94270517851005e-09,"Rps13","B cells","Significant"
2.48761564461822e-13,0.622270826365535,0.82,0.705,8.38226967610557e-09,"Fau","B cells","Significant"
2.70622200998664e-13,0.674821268816222,0.79,0.618,9.11888568485099e-09,"Rpl39","B cells","Significant"
2.75099423549034e-13,-0.988948319466659,0.526,0.677,9.26975017590824e-09,"Plcl2","B cells","Significant"
2.8403032414299e-13,1.12056075557891,0.479,0.236,9.57068580232221e-09,"Myb","B cells","Significant"
2.90963561338336e-13,1.30287260527844,0.368,0.138,9.80430816285656e-09,"Sdhaf2","B cells","Significant"
2.94208040975682e-13,2.15406591413801,0.235,0.053,9.91363414871659e-09,"Csrp2","B cells","Significant"
3.06072337044049e-13,1.07333945835828,0.462,0.219,1.03134134690363e-08,"Atp6v1f","B cells","Significant"
3.12066336962684e-13,1.5679809702894,0.308,0.096,1.05153872902946e-08,"Cplx2","B cells","Significant"
3.24314636788097e-13,0.680935971503549,0.759,0.576,1.09281060012117e-08,"Rpl36","B cells","Significant"
3.32074120523526e-13,0.98725721757645,0.51,0.264,1.11895695651607e-08,"Btg2","B cells","Significant"
3.42235850288627e-13,-1.58674949354028,0.192,0.39,1.15319792113256e-08,"Pacs1","B cells","Significant"
3.65651212441428e-13,0.629180764873735,0.768,0.612,1.23209832544264e-08,"Rpl34","B cells","Significant"
3.80973530437331e-13,1.10368433762245,0.388,0.157,1.28372840816163e-08,"Rbm8a","B cells","Significant"
4.13303635745996e-13,0.967825684978531,0.576,0.337,1.39266793100971e-08,"Slc25a3","B cells","Significant"
4.16726074271374e-13,1.1392206844685,0.393,0.16,1.40420017986482e-08,"BC035044","B cells","Significant"
4.2812639215861e-13,-1.63094056227565,0.258,0.466,1.44261469101765e-08,"Ly6c2","B cells","Significant"
4.28787287221926e-13,0.605447841318807,0.835,0.66,1.444841643023e-08,"Rpsa","B cells","Significant"
4.36357735278447e-13,0.761274578841,0.589,0.337,1.47035102479426e-08,"Ubl5","B cells","Significant"
4.78431269330594e-13,0.771894190450535,0.864,0.663,1.61212200513637e-08,"Syk","B cells","Significant"
4.83942346538236e-13,0.621438116228829,0.809,0.68,1.63069213089524e-08,"Rpl17","B cells","Significant"
4.96683517613497e-13,0.745293829563083,0.734,0.5,1.67362478095044e-08,"Npm1","B cells","Significant"
5.09961105496627e-13,0.651061740713729,0.771,0.562,1.71836494108143e-08,"Rpl7","B cells","Significant"
5.2167399806994e-13,0.649790805592849,0.787,0.632,1.75783270389647e-08,"Rpl18","B cells","Significant"
5.2468018937911e-13,1.17812415954328,0.541,0.298,1.76796236613185e-08,"H2az2","B cells","Significant"
5.72384964718161e-13,1.38796343409572,0.318,0.104,1.92870837711431e-08,"Mettl23","B cells","Significant"
5.73981925351924e-13,0.941087596500076,0.552,0.303,1.93408949566584e-08,"Eif3k","B cells","Significant"
5.83774741269562e-13,0.719799655426923,0.632,0.371,1.96708736818192e-08,"Clta","B cells","Significant"
5.92253477295655e-13,0.98173741390327,0.486,0.244,1.99565731709544e-08,"Herpud1","B cells","Significant"
6.14901391755655e-13,1.05364201086244,0.44,0.202,2.07197172965985e-08,"D8Ertd738e","B cells","Significant"
6.22124762713112e-13,1.04351452119994,0.497,0.247,2.0963116004381e-08,"2410006H16Rik","B cells","Significant"
6.69087293202951e-13,1.68576223808823,0.328,0.118,2.25455654317666e-08,"Maf1","B cells","Significant"
6.78961585860428e-13,0.927555216045957,0.55,0.312,2.2878289597153e-08,"Tcf3","B cells","Significant"
6.80281348277595e-13,0.766562905705001,0.569,0.309,2.29227603115618e-08,"Tma7","B cells","Significant"
8.41422826983225e-13,0.613542455820437,0.809,0.688,2.83525835780268e-08,"Rps16","B cells","Significant"
8.83067267367753e-13,0.975300599325213,0.486,0.247,2.97558346412238e-08,"Polr1d","B cells","Significant"
9.64415981177557e-13,1.08373300928499,0.747,0.573,3.2496960901759e-08,"Hmgb1","B cells","Significant"
9.89833905717188e-13,0.87631916911347,0.649,0.421,3.33534432870464e-08,"Clic1","B cells","Significant"
1.00562396831316e-12,0.849883102063316,0.557,0.309,3.38855052362801e-08,"Cox5b","B cells","Significant"
1.2275089246653e-12,0.859591647966683,0.565,0.329,4.13621407255221e-08,"Arpc5l","B cells","Significant"
1.2954854935118e-12,0.709744203495122,0.708,0.466,4.36526791893735e-08,"Rps17","B cells","Significant"
1.32422427108902e-12,0.94330431299713,0.565,0.348,4.46210610386155e-08,"Ube2i","B cells","Significant"
